uuid,title,description
f8c2e98502077264dc3a8409f28d549a,Principal Software Engineer (C/C++),"Position: Principal Software Engineer (C/C++)Location: SingaporeNextLabs® (www.nextlabs.com), a Silicon Valley technology company, is the leading provider of policy-driven information risk management (IRM) software for large enterprises, has an exciting opportunity for a Software Engineer to be part of the development effort in creating the next generation data protection and entitlement manager solutions. Our customers include many prominent enterprises in Aerospace  Defense, Financial Services, and High-Tech Manufacturing and Engineering industries.We’re looking for highly motivated candidates who are passionate about the art and science of software development, possess a strong can-do attitude, and want to be part of a world-class team with a passion for excellence. The successful candidate must be comfortable working in a loosely structured organization, and be capable of working on a number of assignments in parallel.Responsibilities include:· Explore new technologies  solutions to complex problems, create prototypes· Discuss with Product Management and establish the Functional Spec and the Design Documents for NextLabs products  solutions· Define, design, and develop products and related components· Deliver best in class architecture, solution, and code· Take the lead on enhancing the performance and scalability· Guide Quality Assurance  User Assistance teams for the necessary testing and documentation· Work with Customer Support to ensure solution is supportable· Coordinate with other technical teams including the NextLabs China and US teams to ensure compatibility with other NextLabs components and deliver as an integrated solution.Qualifications:· Bachelor’s Degree in Computer Science or related field.· Demonstrated success building high-performance applications in C/C++.· Excellent object-oriented design, coding, and debugging skills.· Strong background in design patterns, data structures, and test-driven development.· Experience writing thread-safe code and building or using multithreaded IO systems.· Self-starting and ability to learn new technologies quickly.· Strong communication and problem-solving skills.· Passionate, proactive, great team player.· Minimum of 12 years experience.Bonus If You Have:· Development and integration with enterprise applications such as, Teamcenter, Windchill, Enovia and any CAD applications.· User mode internals like DDLs, Hooks, NTDLL, USER32, GDI32.· Interfacing with SQL databases.· Agile development experience with tools such as BitBucket, Jira, Jenkins etc.· Knowledge of Security concepts such as SSL, TLS, Crypto, Authentication and Windows firewalls.Interested candidates may email resume to jobs.sg@nextlabs.com."
09b5c84152fa0670fb03815e5c5d960f,Staff Software Engineer (C/C++),"Position: Staff Software Engineer (C/C++)Location: SingaporeNextLabs® (www.nextlabs.com), a Silicon Valley technology company, is the leading provider of policy-driven information risk management (IRM) software for large enterprises, has an exciting opportunity for a Software Engineer to be part of the development effort in creating the next generation data protection and entitlement manager solutions. Our customers include many prominent enterprises in Aerospace  Defense, Financial Services, and High-Tech Manufacturing and Engineering industries.We’re looking for highly motivated candidates who are passionate about the art and science of software development, possess a strong can-do attitude, and want to be part of a world-class team with a passion for excellence. The successful candidate must be comfortable working in a loosely structured organization, and be capable of working on a number of assignments in parallel.Responsibilities include:· Explore new technologies  solutions to complex problems, create prototypes· Discuss with Product Management and establish the Functional Spec and the Design Documents for NextLabs products  solutions· Define, design, and develop products and related components· Deliver best in class architecture, solution, and code· Take the lead on enhancing the performance and scalability· Guide Quality Assurance  User Assistance teams for the necessary testing and documentation· Work with Customer Support to ensure solution is supportable· Coordinate with other technical teams including the NextLabs China and US teams to ensure compatibility with other NextLabs components and deliver as an integrated solution.Qualifications:· Bachelor’s Degree in Computer Science or related field.· Demonstrated success building high-performance applications in C/C++.· Excellent object-oriented design, coding, and debugging skills.· Strong background in design patterns, data structures, and test-driven development.· Experience writing thread-safe code and building or using multithreaded IO systems.· Self-starting and ability to learn new technologies quickly.· Strong communication and problem-solving skills.· Passionate, proactive, great team player.· Minimum of 8 years experience.Bonus If You Have:· Development and integration with enterprise applications such as, Teamcenter, Windchill, Enovia and any CAD applications.· User mode internals like DDLs, Hooks, NTDLL, USER32, GDI32.· Interfacing with SQL databases.· Agile development experience with tools such as BitBucket, Jira, Jenkins etc.· Knowledge of Security concepts such as SSL, TLS, Crypto, Authentication and Windows firewalls.Interested candidates may email resume to jobs.sg@nextlabs.com."
facaba5e1004e769ae082c6ff876166b,Senior Software Engineer (C/C++),"Position: Senior Software Engineer (C/C++)Location: SingaporeNextLabs® (www.nextlabs.com), a Silicon Valley technology company, is the leading provider of policy-driven information risk management (IRM) software for large enterprises, has an exciting opportunity for a Software Engineer to be part of the development effort in creating the next generation data protection and entitlement manager solutions. Our customers include many prominent enterprises in Aerospace  Defense, Financial Services, and High-Tech Manufacturing and Engineering industries.We’re looking for highly motivated candidates who are passionate about the art and science of software development, possess a strong can-do attitude, and want to be part of a world-class team with a passion for excellence. The successful candidate must be comfortable working in a loosely structured organization, and be capable of working on a number of assignments in parallel.Responsibilities include:· Explore new technologies  solutions to complex problems, create prototypes· Discuss with Product Management and establish the Functional Spec and the Design Documents for NextLabs products  solutions· Define, design, and develop products and related components· Deliver best in class architecture, solution, and code· Take the lead on enhancing the performance and scalability· Guide Quality Assurance  User Assistance teams for the necessary testing and documentation· Work with Customer Support to ensure solution is supportable· Coordinate with other technical teams including the NextLabs China and US teams to ensure compatibility with other NextLabs components and deliver as an integrated solution.Qualifications:· Bachelor’s Degree in Computer Science or related field.· Demonstrated success building high-performance applications in C/C++.· Excellent object-oriented design, coding, and debugging skills.· Strong background in design patterns, data structures, and test-driven development.· Experience writing thread-safe code and building or using multithreaded IO systems.· Self-starting and ability to learn new technologies quickly.· Strong communication and problem-solving skills.· Passionate, proactive, great team player.· Minimum of 4 years experience.Bonus If You Have· Development and integration with enterprise applications such as, Teamcenter, Windchill, Enovia and any CAD applications.· User mode internals like DDLs, Hooks, NTDLL, USER32, GDI32.· Interfacing with SQL databases.· Agile development experience with tools such as BitBucket, Jira, Jenkins etc.· Knowledge of Security concepts such as SSL, TLS, Crypto, Authentication and Windows firewalls.Interested candidates may email resume to jobs.sg@nextlabs.com."
950546e91b13fc70df4025a324e79d0e,Software Engineer (C/C++),"Position: Software Engineer (C/C++)Location: SingaporeNextLabs® (www.nextlabs.com), a Silicon Valley technology company, is the leading provider of policy-driven information risk management (IRM) software for large enterprises, has an exciting opportunity for a Software Engineer to be part of the development effort in creating the next generation data protection and entitlement manager solutions. Our customers include many prominent enterprises in Aerospace  Defense, Financial Services, and High-Tech Manufacturing and Engineering industries.We’re looking for highly motivated candidates who are passionate about the art and science of software development, possess a strong can-do attitude, and want to be part of a world-class team with a passion for excellence. The successful candidate must be comfortable working in a loosely structured organization, and be capable of working on a number of assignments in parallel.Responsibilities include:· Explore new technologies  solutions to complex problems, create prototypes· Discuss with Product Management and establish the Functional Spec and the Design Documents for NextLabs products  solutions· Define, design, and develop products and related components· Deliver best in class architecture, solution, and code· Take the lead on enhancing the performance and scalability· Guide Quality Assurance  User Assistance teams for the necessary testing and documentation· Work with Customer Support to ensure solution is supportable· Coordinate with other technical teams including the NextLabs China and US teams to ensure compatibility with other NextLabs components and deliver as an integrated solution.Qualifications:· Bachelor’s Degree in Computer Science or related field.· Demonstrated success building high-performance applications in C/C++.· Excellent object-oriented design, coding, and debugging skills.· Strong background in design patterns, data structures, and test-driven development.· Experience writing thread-safe code and building or using multithreaded IO systems.· Self-starting and ability to learn new technologies quickly.· Strong communication and problem-solving skills.· Passionate, proactive, great team player.· Fresh grads welcome to applyBonus If You Have· Development and integration with enterprise applications such as, Teamcenter, Windchill, Enovia and any CAD applications.· User mode internals like DDLs, Hooks, NTDLL, USER32, GDI32.· Interfacing with SQL databases.· Agile development experience with tools such as BitBucket, Jira, Jenkins etc.· Knowledge of Security concepts such as SSL, TLS, Crypto, Authentication and Windows firewalls.Interested candidates may email resume to jobs.sg@nextlabs.com."
8a968bfdc5a5c56fb460073b8666d157,Senior Software Engineer (Testing and Automation),"Key things to note:· At least 4 years of experience as an SDET (Software Development Engineer in Test), within the financial services industry· Strong Python programming skills· Able to build test plans from informal specificationsResponsibilities§ Working closely with software developers located in the US, Europe, and Asia§ Creating and executing test plans prior to the release of numerous internal software systems§ Signing off on releases as they are ready for deployment, including passing test plans and notifying system users§ Updating and creating specification documents§ Automating test cases using BDD framework written in PythonQualifications§ At least 4 years of experience as an SDET( Software Development Engineer in Test), within the financial services industry§ Bachelor’s Degree in Computer Engineering, Computer Science, or related field§ Strong Python programming skills§ Ability to code in C++ will be preferred§ Competence using Linux, and good knowledge of system administration and environment management§ Knowledge of SQL and version control systems such as git will be preferred§ The ability to build test plans from informal specifications given by developers and risk managers§ Brilliant problem solving skills and able to work independently§ Able to prioritize and manage multiple tasks in a fast-paced environmentStrong communication skills and fluency in English and Mandarin, as there will be interactions with China market"
ff4c58b4b8aceba0aa0728e025a6b314,Software Engineer (Mobile/Web Development),"We are looking for a software engineer with a passion for developing and maintaining highly interactive gamified cross-platform apps for university students’ learning. We seek individuals who have a strong interest in creating cutting-edge software with their software design and development skills. The prospective engineer will work closely with various stakeholders including students, professors, educational developers, and vendors to co-develop interactive learning applications at CoLEAD.CoLEAD is the Centre for Learning Environment and Assessment Development in the Singapore Institute of Technology. CoLEAD supports and advances teaching and learning practices in SIT, for example, it has created the [Math and Physics Quest games] https://www.singaporetech.edu.sg/students/adaptive-online-courses  to get students up to speed before their first year in SIT. An example of the gamified platform is AdventureLEARN: https://www.singaporetech.edu.sg/colead/collaborations/student-resources/adventureLEARN We are basically a team of academics and academic developers who are passionate about creating novel learning experiences to enhance student learning outcomes. We are a cohesive team who cares about individual staff development. Key Responsibilities  Co-design and develop various components of learning apps  Play an active role as a developer in an Agile development team  Manage learning application with existing team  Work with vendors supporting developmentJob Requirements  Bachelor Degree in a computing-related domain, e.g., Computer Science, Computer Engineering, Software Engineering, etc. Other applicants with equivalent industry experience are welcome to apply too.  Good programming foundation in data structures and algorithms  Experience developing interactive web apps using various web programming technologies like javascript, C#, HTML and/or CSS  Knowledge of Agile development methodologies (e.g., Scrum and/or TDD)  Applicants with equivalent industry experience may be considered."
42c42c0522ad9ea68bf12a7eecfd7358,Senior Software Engineer,"Founded by Nas Daily, Nas Academy has evolved from a live creator school to become the first creator platform to teach content creation at scale. We have built a community of over 5000 global students and we want to continue to teach millions more through our networks of creators. We believe in giving our students and creators an exciting and incredible online educational experience.If you believe in the our mission and you can build a similar product like Masterclass or SkillShare yet much more unique for live education, or believe that you can figure it out, then come join our tech team. The catch is, you will have to build it in one-third of the time a normal software engineer is able to or even less. Isn’t that thrilling? This is a once-in-a-life-time opportunity to work with experienced engineers/product manager/designers from top companies in the world including Grab, Alibaba, Tokopedia, Ernst  Young, Visa to build technology from the ground up and scale rapidly. Visit nas.academy for more details about Nas Academy.Apply on https://boards.greenhouse.io/nasacademyThis is challenging and beyond a full-time job. We are at an early stage. Many of us took a risk to leave jobs from big companies to join this mission of building an amazing product that changes people’s lives. (Trust us, Nas Daily has changed many people’s lives and we won’t stop)ResponsibilitiesWork closely with our Product/Business team and Student Service team to make sure all our tech system work seamlessly for all our students and trainers throughout the weekend. This require you to be highly available throughout the weekends to resolve any critical business requirements.Coordinate closely with the full-time software engineer team to understand the features developed during weekdays and pick up over weekends Develop new features to support the business team if required to make sure that our product development sprint is up to speed. Constantly think about how to improve user experience and making the system scalable.Selection Criteria  5 years of demonstrated experience in software development in a structured software engineering team  Deep knowledge in a backend language, preferably Python (Django/Flask) or Javascript (Node) and React JS for frontend  Experienced in at least 1 Cloud-based Deployment solutions, preferably AWS  Experienced in writing maintainable and scalable APIs to support the complexity of the academy  Willing to make weekend commitment  Willing to work extra part-time hours beside weekends at times if required  Ability to speak up and suggest how we can improve our products/features/coding practices. Our team encourage and value any member contribute their ideas no matter what their roles are.  Ability handle pressure with composure and work with the team to resolve technical and business challenges"
766ed2457c9aba933e8bab4855128c55,Senior Software Engineer,"Founded by Nas Daily, Nas Academy has evolved from a live creator school to become the first creator platform to teach content creation at scale. We have built a community of over 5000 global students and we want to continue to teach millions more through our networks of creators. We believe in giving our students and creators an exciting and incredible online educational experience.If you believe in the our mission and you can build a similar product like Masterclass or SkillShare yet much more unique for live education, or believe that you can figure it out, then come join our tech team. The catch is, you will have to build it in one-third of the time a normal software engineer is able to or even less. Isn’t that thrilling? This is a once-in-a-life-time opportunity to work with experienced engineers/product manager/designers from top companies in the world including Grab, Alibaba, Tokopedia, Ernst  Young, Visa to build technology from the ground up and scale rapidly. Visit nas.academy for more details about Nas Academy.Apply on https://boards.greenhouse.io/nasacademyThis is challenging and beyond a full-time job. We are at an early stage. Many of us took a risk to leave jobs from big companies to join this mission of building an amazing product that changes people’s lives. (Trust us, Nas Daily has changed many people’s lives and we won’t stop)ResponsibilitiesWork closely with our Product/Business team and Student Service team to make sure all our tech system work seamlessly for all our students and trainers throughout the weekend. This require you to be highly available throughout the weekends to resolve any critical business requirements.Coordinate closely with the full-time software engineer team to understand the features developed during weekdays and pick up over weekendsDevelop new features to support the business team if required to make sure that our product development sprint is up to speed.Constantly think about how to improve user experience and making the system scalable.Selection Criteria  5 years of demonstrated experience in software development in a structured software engineering team  Deep knowledge in a backend language, preferably Python (Django/Flask) or Javascript (Node) and React JS for frontend  Experienced in at least 1 Cloud-based Deployment solutions, preferably AWS  Experienced in writing maintainable and scalable APIs to support the complexity of the academy  Willing to make weekend commitment  Willing to work extra part-time hours beside weekends at times if required  Ability to speak up and suggest how we can improve our products/features/coding practices. Our team encourage and value any member contribute their ideas no matter what their roles are.  Ability handle pressure with composure and work with the team to resolve technical and business challenges"
3062c278e0f103cbf57a7b909b5f573d,Senior Perception Fusion Software Engineer,"About the roleWe are looking for a Senior Perception Fusion Software Engineer for our client. As a Perception engineer, you will help innovate and improve their perception software at architecture level and sub-systems level. You will provide technical leadership on perception technologies, autonomous system engineering, and software quality processes. This role will require you to manage technology competency goals, manage project milestones, help contribute to technical strategy, and develop your team. You will be able to work in a respectful, open-minded and multi-disciplinary environment with other high competency teams handling project management, product development, navigation, localization and vehicle operations, with the outcome developing and deploying adaptable, reliable, and scalable self-driving platforms.Responsibilities  Duties:  Implement hybrid of early and late fusion depending on the sensor characteristics.  Work with simulation team, testing, troubleshooting of the developed module.  Evaluation and sensor selection for AV.  Understanding of sensor characteristics and limitation.  Collaborate to design, implement, optimize and test the onboard software pipeline for lidar and radar perception.  Work on tracking module for estimating the motion and behaviour of objects interacting with their self-driving vehicles.  Frame multi-object tracking problems into well-defined ML problems; develop and apply cutting-edge ML approaches.  Collaborate with other teams, including object detection, navigation planning-control, ML data service and systems engineering teams.  Collaborate with the team of algorithm experts within perception, prediction and tracking.  Work on IP filing.Qualification:  Bachelors or master’s in computer science, engineering, or a related field Prior experience in any of pose estimation, probabilistic filtering, SLAM, 3D mapping, nonlinear optimization, autonomous driving is a bonus.  2 years of Autonomous or Robotics experience.Experience  Skill Requirements:  Experience working on Robotics, or Autonomous system.  Experience working in an Agile environment.  Experience in perception sensors including LIDAR, radar or cameras.  Experience designing and implementing object tracking algorithms.  Lidar point cloud registration, geometric computer vision, or state estimation.  Solve real world robotics problems in one or more of the following areas: Robotic SLAM, localization, large scale mapping, 2D/3D mapping, etc.  Experience in handling large memory for real-time systems  Programming experience in C++, Python.  Familiar with GIT and CI/CD is a bonus; Docker knowhow is an added advantage.  Passionate about coding and programming, innovation, and solving challenging problems.  Highly self-motivated, creative thinking, hands-on skills, teamwork and interpersonal skills.  Experience with point cloud processing algorithms and Image Geometric Computer Vision.  Strong background in linear algebra, parallelism and concurrency.  Experience in UML diagram technique.  Knowledge of Linux, and development on Linux systems.  Knowhow of ROS will be added advantage, and/or DDS.  CUDA programming is added advantage.  Good verbal and written communication skills in English"
3a446f796c4cce7f8082fda8f37a2067,"Software Engineer 3-Java,Growth Markets","Software Engineer – 3, PayPal Growth Markets EngineeringA customer focused, hands-on Java engineer, responsible for designing, implementing and delivering state of the art payments solutions for Growth markets of PayPal. The ideal candidate is an individual with experience building large scale systems engaging across the full software lifecycle, from system design and development of front-end systems components. Business acumen, hands-on technology skills, positive work ethic and a collaborative mindset are key to the success of this role.The prospective candidate will be an individual contributor working with various cross functional groups (business, product, analytics, user experience design and engineering) and will require admirable collaboration skills. The role would involve building new and emerging payments platforms and experiences for PayPal’s hyper growth markets, that would redefine how customers of PayPal pay and get paid.Key Responsibilities:  Demonstrate a customer centric mindset as part of day-day work.  Ensure that the design and implementation adheres to defined specs and processes.  Own end-to-end quality of deliverables during all phases of the software development lifecycle.  Understand technical designs by working within PayPal’s cross-functional technology team.  Collaborate with core platform and infrastructure teams to satisfy the infrastructure needs for payments solutions.  Collaborate between business, product and technology in the process of understanding the requirement and coming up with implementation options  Ability to function effectively in a fast paced environment and manage continuously changing business needsTechnical Skills  Strong programming skills and expertise in Java/J2EE, Spring and Hibernate  Exposure to one or more server side scripting technologies.  Experience with REST API’s, Web Services, Unit Testing and build tools.  Good understanding and hands on experience with databases such as MySQL/ Oracle etc.  Strong understanding of web-based programming languages  Rich object-oriented design and analysis skillsPersonal Traits  Be a quick learner undaunted by complex systems.  Take risks and thrive in an environment of constant change.  Contributed to building the complete life cycle of transaction processing preferably in payments domain.  Experience in refactoring existing code base and in understanding existing implementations to decide to refactor or rewrite.  Exposure and participation in tech events, hackathons, contributions to open source, authoring of blogs and active participation in online tech forums is a plus.Educational Qualifications  BSCS or equivalent + 6 years of experience / MSCS + 4 years of experience in software development"
d6f3dec344e0ec710be9644ad0e525f1,"Software Engineer 3-Java,Growth Markets","Software Engineer – 3, PayPal Growth Markets EngineeringA customer focused, hands-on Java engineer, responsible for designing, implementing and delivering state of the art payments solutions for Growth markets of PayPal. The ideal candidate is an individual with experience building large scale systems engaging across the full software lifecycle, from system design and development of front-end systems components. Business acumen, hands-on technology skills, positive work ethic and a collaborative mindset are key to the success of this role.The prospective candidate will be an individual contributor working with various cross functional groups (business, product, analytics, user experience design and engineering) and will require admirable collaboration skills. The role would involve building new and emerging payments platforms and experiences for PayPal’s hyper growth markets, that would redefine how customers of PayPal pay and get paid.Key Responsibilities:  Demonstrate a customer centric mindset as part of day-day work.  Ensure that the design and implementation adheres to defined specs and processes.  Own end-to-end quality of deliverables during all phases of the software development lifecycle.  Understand technical designs by working within PayPal’s cross-functional technology team.  Collaborate with core platform and infrastructure teams to satisfy the infrastructure needs for payments solutions.  Collaborate between business, product and technology in the process of understanding the requirement and coming up with implementation options  Ability to function effectively in a fast paced environment and manage continuously changing business needsTechnical Skills  Strong programming skills and expertise in Java/J2EE, Spring and Hibernate  Exposure to one or more server side scripting technologies.  Experience with REST API’s, Web Services, Unit Testing and build tools.  Good understanding and hands on experience with databases such as MySQL/ Oracle etc.  Strong understanding of web-based programming languages  Rich object-oriented design and analysis skillsPersonal Traits  Be a quick learner undaunted by complex systems.  Take risks and thrive in an environment of constant change.  Contributed to building the complete life cycle of transaction processing preferably in payments domain.  Experience in refactoring existing code base and in understanding existing implementations to decide to refactor or rewrite.  Exposure and participation in tech events, hackathons, contributions to open source, authoring of blogs and active participation in online tech forums is a plus.Educational Qualifications  BSCS or equivalent + 6 years of experience / MSCS + 4 years of experience in software development"
cd7dea614a21a4df3275502254236713,Senior Software Engineer (Full Stack),"Our new Commercial Services  Digital team will streamline and guide how we invest in and harness technology for Commercial. This team will modernize and digitize our manual processes, addressing pain points for employees and focus on initiatives for improving customer experiences. We see Commercial Services as the engine room with their focus on post deal tasks such as invoicing, trade finance, shipping and laytime. Commercial Services  Digital is a unique opportunity to bring digital closer to the business, to create more synergies between teams and bring together business improvements to achieve business excellence.We’re looking for an experienced Senior Software Engineer that can independently develop and deploy the next generation of products and have the ability to contribute to a tight-knit team. You’ll work within a Commercial Product Team which is accountable for delivering value to business groups within the organisation. The team does this by using modern techniques, tooling, and behaviors to deliver software as quickly as possible. This role is a great opportunity for an accomplished full stack engineer who takes pride to solve problems, factor old codes, learn and pick up new technologies based on the needs of the organization, and level-up on existing expertise.Key Responsibilities:  Come ready to do the best work of your life and influence your team to do the same  Be responsible for the technical/solution designs, code development, and component test execution to demonstrate alignment to the product/functional specification of the solution.  Own all operational aspects of your code (e.g., architecture documentation, bug fixes, design documents)  Converse directly with the commercial business to translate domain-specific business logic to code  Collaborate with development teams, product analysts and solution architect to create, implement and maintain the product/solution development roadmap.  Set the standard for disciplined software engineering (e.g., automated testing, continuous integration and deployment, code reviews and writing high quality, well documented code)  Communicate closely with users and the product manager to prioritize and implement new features of the product  Champion good agile practices that provide a foundation for iterative product development  Mentoring junior members of the team as well as within Commercial both in technical and functional aspect  Highly responsible and self-motivated to thrive in an energetic, fast-paced growth environment. Exhibits ownership of projects and tasks assigned.  Work in a high-performing team building strategic technology for a growing business  Opportunity to use contemporary software development tools and techniques  Contribute meaningfully to the outcome of the customerRequirements:  Around 10 or more years professional experience writing high-quality code in an integrated environment with application spanning across multiple functions in real life cycle and associated tests using a TDD methodology  Professional experience working within agile teams to collectively build and deploy high quality code, using the tools of the trade (e.g., Git, Github, Azure DevOps, Docker)  Domain experience in commodities trading, market risk or financial services  Collaborating with other teams in the integrated environment to come up with solutions that fits best for all the applications and the business requirement  Professional experience with cloud native architectures and design, specifically AWS  Azure services such as S3, Azure Blob Storage, Lambda, Azure Logic Apps, EC2, VM, RDS (Postgres), API Gateway, AWS RedShift, Azure Data Lake Storage Gen2  Proficient in Frontend technology such as HTML5, CSS and its pre-processor such as SCSS, JavaScript (ES6), module bundlers such as   webpack and preferably worked with frontend framework such as ReactJS before  Experience with full-stack web app development and   associated technologies including REST APIs, Web Socket, GraphQL, SPA and server-side rendering  Experience building and deploying Docker containers in production  Highly proficient in Phyton / Java / .Net / C#  Deep knowledge and hands-on experience in areas such as data structures, database table design, algorithm design, system architecture (scalable  reliable), API design, security best practices.  Good understanding of UI/UX and design system  Experience with advanced microservices technologies like, Azure, VMs  Ability to work independently  Comfortable with devops and infrastructure technologies, SCM tools such as Azure Pipelines, KNative ISTIO, Docker and the Serverless Framework  A servant leader who led by example.  Excellent communication skills with people from diverse culture and background.  Excellent analytical and problem-solving capabilities.  Strong sense of ownership for project/tasks and responsibility.  Always begin with an end in mind with a strong desire to make our customers happy."
6c4f8c6e65891d8b885056e09b2b69a6,Software Engineer,"About StructoStructo is a Global 3D printing solutions provider headquartered in Singapore. We design, develop and build 3D printers tailored for dental applications using our unique proprietary MSLA technology. We believe our technology will revolutionize not only the Dental Industry but also the wider consumer industry as we roll it out to other categories. 3D Printing has the potential to transform every aspect of our lives, its only limitation is our own imagination. We are a diverse team in every aspect, with people of all ages and nationalities working together in various fields such as hardware design, software development and material science. This diversity allows us to be at the forefront of this exciting technology.Software EngineerWe are looking for a Software Engineer for our team. This candidate will build printer embedded, and customer facing application, primarily focusing on enable users to operate with Structo’s 3D printers. Working with close-knit team which has members with expertise of web application and cloud technologies and firmware.Responsibilities:  Develop GUI and CLI applications to communicate with middleware within the system.  Prepare and build deployable package for Debian flavor Linux system.  Participate in software implementation and testing for pilot and later stage of product.  Work and coordinate across internal teams to achieve overall goals and strategy.  Maintain accurate documentation of concepts, APIs, and processes.  Actively participate in sprint planning, daily standups and retrospectives.Requirements:  Degree with Computer Science or any other related engineering.  1-2 years of programming experience.  Good understanding of OOD/OOP and some basic design patterns.  Familiar with Frontend framework like JavaFX.  Experience in developing GUI and CLI applications.  Familiar with Shell scripting.  Practices good test-driven development workflow.  Familiar with administration/configuration maintenance of Linux OS systems.  Familiar with networking and/or web services protocols (TCP, UDP/IP, PPP, HTTP)."
f3043722081b1b00c504376b24d3ecd2,Senior Software Engineer (2-5 years),"Rakuten is a global Internet and e-commerce company with over 1.3 billion registered users worldwide. Our e-commerce platform is the largest of its kind in Japan and among the world's largest by sales. Rakuten has many subsidiaries as well, including well-known brands like Rakuten VIKI, ShopStyle, Curbside, Rakuten TV, Kobo (e-Reading) and Viber (messaging).As a Software Engineer, you will be working with a talented team to enhance our world-class advertisement management system at Rakuten’s Performance Ads Group. You will work in close collaboration with the product management team, UX designers and your scrum team to design and deliver new and innovative customer solutions. The ideal candidate should have a good understanding of UI, cross-browser compatibility, general web functions and standards. Hands-on experience with web applications and programming languages such as, but not limited to, HTML, CSS, JavaScript, JQuery and API's is also required.We are looking for Software Engineers who are not only passionate and capable of tackling technical challenges, but also interested in working in a fast-paced business environment.We offer a wide range of working areas as opportunities for our Software Engineers. You will be assigned to one of the following teams to:  Work on large-scale web application developments in remotely distributed global environments.  Work on the end-to-end of web applications that are widely used by our clients, consumers and Rakuten staff.  Work on heavy traffic/high performance systems.  Work on big data analysis for delivery optimization and recommendation at our marketing services.Responsibilities:  Assigned to a team responsible for Development and Operation of one of our marketing services/platforms.  Be engaged in a process of development project as well as some of operation tasks.  Development: Requirement Analysis  Basic Design  Detail Design  Construction  Unit Test  Integration Test  System Test  Release.  Operation: System Monitoring, Data Manipulation, Alert Handling, System Operation.  Work closely with project managers, team managers, other developers and QA lead/members, with some of them located in different locations  Responsibilities are subject to change by the team/project which you are assigned to.Skills and Experiences:  Basic knowledge of server-client, network, software application, and database.  1 - 4 years experience in either Java, PHP, Perl, Ruby, Python, C, or C++ programming.Preferred Qualifications:  Hands-on experience in system design, development and operation of web application with RDBMS.  Hands-on experience of operations at Unix/Linux systems.  Any experience in programming with modern frameworks, web front-end technologies, software application with OSS Middleware/technology platform, algorithm development, or data processing on Big Data technology platform.Rakuten is an equal opportunities employer and welcomes applications regardless of sex, marital status, ethnic origin, sexual orientation, religious belief or age."
3f68395f0ab939bc97d913a7116154df,Software Engineer (Android),"Software Engineer (Android)Responsibilities:- Develop new complex mobile applications from top to bottom (user interface design, application design, implementation, unit and functional testing, deployment to customers). Implement new features in existing mobile applications.- Act as a technical reference / subject matter expert in all areas of the mobile application development life-cycle.- Contribute to the high-performance of the agile-development lifecycle by ensuring productive, consistent and successful sprints by working to reduce blocking issues for the team.- Maintain existing mobile software systems by identifying and correcting software defects.- Coach and develop team members to increase the team's bench strength and flexibility.- Participate in regular design and code reviews with development team members to confirm use of best practices.- Translate business requirements into applications by implementing the best strategy to ensure design meets performance, usability, reliability, and scalability standards.- Translate complex functional and technical requirements into detailed development tasks.- Estimate the duration of design, development, and testing tasks.- Create new and extend existing operational documentation based on industry best practices and established international standards of software development.- Prioritize and organize development tasks in order to contribute to meeting project and product development goals on-time.- Author detailed documentation for source code created.- Understand and evaluate new technologies, develop skills in new technologies.-Complete special projects and assignments as assigned.Skills Required:- Solid hands-on experience in Kotlin / Java- Android application architecture (Clean, MVVM), design and development.- Mobile development frameworks- Mobile application development tools and environments- In-depth experience with application and user interface level using at least one mobile application development language- Knowledge  experience in Restful Services- Asynchronous programming and networking protocols.- Excellent written and verbal communication skills.- Expert understanding of Agile Software Development frameworks.- Team-player that is positive, proactive and a motivated self-starter.- Knowledge and experience with build and release management.- Experience in quality assurance processes / tools.- Strong analytical and problem-solving skills.- Excellent leadership, team building and relationship management skills.- Excellent time management skills.Why Monstar Lab? Monstar Lab is one of the top digital product development companies with 29 offices and most importantly with a team of 1200+ beautiful souls. We build innovative digital products that includes mobile app, web apps, AR/VR products for our clients such as UOB, NTUC Income, Gardens by the Bay, Shake Shack, Resort World Sentosa and many stealth start-ups that we can’t talk about publicly.Typically, we are building new products from scratch. We are working with clients from ideation to development and product growth. We guide the client for the entire product development process and we work as a consultant.Through this experience, you will learn the entire product development life cycle. This is the reason many developers see Monstar Lab as a good training ground. Many ex-employees are now working with big tech giants or doing their own start-ups. If you want to learn and grow, this is the greatest opportunity. We are encouraging developers to learn multiple programming languages. If you are keen on trying new languages, we support your study and we can provide the opportunity to try it for the production level product. What we provide ·       Opportunity to build and grow a product from scratch·       Great benefits and a balanced lifestyle·       Tech company culture"
acaaa809064e8a972dc7e0166d1d7b18,Java Programmer / Java Developer / Java Software Engineer/HighBonus,"( High Pay + High Bonus X 3 Permanent Role Opening5 days work week / Good career advancement / Work Life Balance  With Java developer experience welcome applyAn exciting opportunity as a Senior Software Engineer awaits the successful candidate.Experience in managing software development life cycleExperience in managing a software team and guiding juniorsExperience in software developmentKnowledge of more than 1 software programming languageThe ideal candidate shall possess the following:  Degree in Computer Science, IT or equivalent  Full time permanent positionGood Pay + Good allowance + Good BonusInterested candidates please send an updated Resume / CV  in Ms Word format to lilian@recruitflash.com or WhatsApp’s your resume to 98332779Consultant in-charge : Quah Li Lian , Lilian  ( Registration No: R1983286 )"
